Delta_mean,Delta_max,Theta_mean,Theta_max,Alpha_mean,Alpha_max,Beta_mean,Beta_max,Gamma_mean,Gamma_max,Alpha_Peak_Hz,file_id,label
3.36662940053688e-05,0.0001277115224856423,1.3855049253112653e-05,2.8774398099709457e-05,1.2687113648417504e-05,3.2060027094606345e-05,6.111546162873889e-06,9.035378395514838e-06,1.6304333400579157e-07,6.0301609372648e-07,10.0,mh_2020_0001098,0
4.210580431279712e-05,0.0003335817381634863,6.111332445993887e-06,3.104153765524779e-05,2.194299283340051e-06,5.308774329057849e-06,1.956673459563479e-06,4.3254056372416536e-06,1.2537482242216134e-07,3.5828018319802273e-07,8.0,mh_2022_0000283,0
1.819213387786211e-05,7.160991109296195e-05,8.918328007496715e-06,2.855920934670228e-05,1.8883974068973716e-05,5.737889351601004e-05,1.2149201890764613e-06,2.4302708406079367e-06,5.4692383877450904e-08,8.942946612392227e-08,9.5,mh_2019_0000145,0
8.050532686878097e-06,1.9367571775383617e-05,4.328970487888238e-06,1.3049994522597665e-05,9.345639050106079e-06,6.131395326806496e-05,3.162455377100398e-06,1.2897024174025952e-05,6.571249687516663e-08,1.3982583433895866e-07,9.5,mh_2019_0001384,0
1.2979148541497059e-05,5.647175579393734e-05,8.76199944016206e-06,2.1295560090303897e-05,8.572212837655183e-06,1.738784080536947e-05,2.6537595317658425e-06,4.066841921921082e-06,3.6257670285575954e-08,5.78193153429949e-08,9.5,mh_2019_0002366,0
0.0002314787216889487,0.0013667413843282158,0.00010487829452489852,0.0005011128941543746,3.169725793609181e-05,0.00022596567578774194,1.5105733798368443e-05,8.864031844884147e-05,6.03239507025676e-07,2.9567743820821777e-06,8.0,mh_2020_0000485,0
2.2685337108989907e-05,7.428617467050415e-05,7.45024480351792e-06,1.7813651808448924e-05,9.452480332631366e-06,2.8739517100575775e-05,3.67573726518007e-06,1.0605521883759562e-05,1.1380061884210167e-07,3.8198412116145407e-07,8.5,ffh_2024_0000209,0
0.0001180357830891838,0.00039568724780066923,2.668659109210545e-05,7.390671719630463e-05,1.2520605639758966e-05,3.1845277521986366e-05,5.186239186943475e-06,9.444197528778698e-06,1.723798077984281e-07,3.130427663636553e-07,8.5,mh_2019_0002403,0
4.565447333448227e-05,0.00022134511294058932,8.969392073614855e-06,3.491646097323442e-05,5.678762006183505e-06,1.8474448344412153e-05,1.4397890277649219e-06,2.097790457280662e-06,4.7776691406503746e-08,8.780762585859987e-08,10.5,mh_2024_0003960,0
1.8436125852506247e-05,3.244890932797294e-05,2.0439594470834604e-05,5.9303201095353434e-05,1.900993843958284e-05,6.184531594909684e-05,3.61881882567529e-06,6.929415862471772e-06,7.085413259304043e-08,9.28611217489814e-08,8.5,mh_2020_0000286,0
1.2609534812520307e-05,2.6600046459266867e-05,1.3109111673151105e-05,3.043462779511758e-05,2.0798966976140117e-05,6.380011758381048e-05,3.152390573682604e-06,5.677211760553654e-06,9.46985854018491e-08,3.443971296830915e-07,8.5,mh_2024_0003812,0
2.0665458204210217e-05,6.459530065687464e-05,5.800216090581256e-06,1.02454446068876e-05,9.28937126772183e-06,2.2832824100733944e-05,2.6337258406348783e-06,4.652708905310886e-06,1.4872240322200525e-07,3.515556613876435e-07,10.0,mh_2019_0001574,0
3.7000021883058636e-05,0.00013124226317469246,1.0689594228462449e-05,6.525303150143829e-05,5.672915320963741e-06,1.8780527160562594e-05,4.734689939732187e-06,2.2230815997426468e-05,3.742689239655166e-07,1.9500003234044557e-06,8.5,mh_2020_0000505,0
9.818639018858866e-05,0.00032056256617359334,3.0384615623126372e-05,9.484683313591306e-05,1.784262223241454e-05,4.3629014103673956e-05,1.2139109891938763e-05,2.823484435245457e-05,2.9862944906910024e-07,4.058398062682077e-07,9.0,mh_2022_0000197,0
6.713354911074501e-06,4.025912507014991e-05,4.788480343545938e-06,1.168793132925969e-05,9.976106949321316e-06,2.3625082324376457e-05,2.273549768789673e-06,3.623742761602661e-06,1.2858000356476222e-07,3.675283056908505e-07,9.0,mh_2024_0004214,0
0.0001407041190033668,0.0012318324967285814,2.4224052932857947e-05,0.00014498158462291716,1.0094193879277118e-05,4.181763578428209e-05,4.990632862000306e-06,2.1939085643875687e-05,1.6163024075948274e-07,4.808853561469008e-07,8.0,mh_2021_0000224,0
3.349448211571931e-05,0.00010077230690783377,1.1244246181495922e-05,2.4904523755715645e-05,4.071733060185916e-05,0.0001022079588936388,4.829121819989205e-06,9.086481329550806e-06,1.0837329092137313e-07,1.7905884652893283e-07,9.5,mh_2020_0000079,0
1.3046971695139812e-05,3.517081643472517e-05,3.428054557679133e-06,9.916165481617502e-06,2.396604266380884e-06,4.2675035878556445e-06,1.4391478909320047e-06,2.545905256299957e-06,5.8249104635905566e-08,9.718622431913316e-08,8.5,mh_2019_0001218,0
1.426204102743556e-05,8.065824509423713e-05,6.207591074570694e-06,1.4641118443060457e-05,2.100901442872327e-05,8.571401535248048e-05,1.6807252142274013e-06,3.088985927784112e-06,7.961025608869524e-08,2.0137903236620006e-07,9.0,mh_2019_0001946,0
5.089352563975472e-05,0.00020924843154258602,2.2370357152494165e-05,0.00010180909238661445,1.3988571653176812e-05,5.7191602885632254e-05,4.32219980268933e-06,1.2060511847626583e-05,9.760973210419975e-08,1.599825922623218e-07,9.5,mh_2020_0000896,0
4.718516869695676e-05,0.00020032112648069546,2.168458283766301e-05,0.0001349324893153693,6.355206322875949e-06,3.4171397962373486e-05,1.980778037803508e-06,8.445655049019658e-06,7.097581605700117e-08,2.1370549152896496e-07,8.0,mh_2024_0004220,0
0.0001168039651678295,0.0003484883129808033,4.808768581255824e-05,0.00015536292244805474,1.5115115680649208e-05,5.2381820380124184e-05,7.97095909527456e-06,1.563577401961549e-05,2.426871478243563e-07,6.555096330326923e-07,9.5,mh_2020_0000547,0
4.652008137581404e-05,0.0001753918360525479,8.631634399672368e-06,2.0915981733316452e-05,8.884319524549502e-06,5.713205091510234e-05,2.4954504705639594e-06,6.02257294739433e-06,1.0588567978945922e-07,2.025768324228323e-07,10.5,mh_2019_0002449,0
6.035901530866091e-06,3.0276807417638065e-05,1.7674014745279572e-06,8.163055284570407e-06,2.865988629447362e-06,1.0475437596730748e-05,1.1826307357050824e-06,2.028375396852986e-06,3.9366891058310085e-08,8.977643584026675e-08,10.5,mh_2019_0002034,0
0.0001138401104619549,0.000562942306312942,2.0812702895974593e-05,6.620657904908128e-05,6.7303046985739805e-06,1.817863271676681e-05,3.1637947566922315e-06,8.721784319039398e-06,1.404868241917666e-07,2.701161327823061e-07,8.5,mh_2019_0002038,0
2.6609261431683097e-05,9.200497129493104e-05,7.481200168251349e-06,1.8408948199305742e-05,5.867608850135868e-06,1.166343227933949e-05,2.705481458564532e-06,3.905592293324111e-06,4.7123622528812063e-08,6.90701604518486e-08,9.5,mh_2019_0002460,0
2.4992887337284122e-05,0.00010663375362769505,7.844124829792216e-06,2.402910538596222e-05,5.391502040942487e-06,1.074125106201995e-05,3.0442713825047893e-06,6.856397971545727e-06,1.4600240302637962e-07,5.576580610752646e-07,8.0,mh_2019_0000825,0
3.745401462428967e-05,9.989067698551197e-05,8.086308210526759e-06,1.466376488558292e-05,7.865241518501482e-06,3.313118457441556e-05,2.635947149948382e-06,4.5006352940897746e-06,6.375617732838841e-08,1.74692220576029e-07,9.0,mh_2019_0002175,0
0.00012237481023854405,0.00031352289940517485,4.2053268537828705e-05,0.0001080986124481578,9.817028224127221e-06,3.5666464348164216e-05,5.347784686498701e-06,1.1686142515609502e-05,2.3397615725911454e-07,5.153783427135004e-07,8.0,mh_2024_0003704,0
7.967649665975855e-05,0.0005026720862841849,1.36967521795098e-05,6.805409116535055e-05,5.087284826121883e-06,2.790487310699063e-05,1.1867652896891118e-05,7.23539695024538e-05,9.594441973197494e-07,5.793610267677923e-06,12.0,mh_2020_0000352,0
6.024011338201655e-05,0.00022808412209847186,3.911905470877473e-05,8.105705702787048e-05,8.787646525890007e-06,1.3003719008637826e-05,4.939784414021766e-06,1.1205830911135803e-05,3.433361020403913e-07,1.3908146577638655e-06,8.0,mh_2022_0000328,0
4.163512005344814e-05,0.00022508348310589036,1.615060224742106e-05,5.1028209163208834e-05,1.568043424820403e-05,5.4494374497738935e-05,2.062750708982055e-06,5.765920487904433e-06,3.1438438996677173e-08,8.268108615446014e-08,9.0,ffh_2024_0000267,0
5.846032919460195e-05,0.00016348218627818345,1.770055555420823e-05,4.572347170573176e-05,1.9360422724108082e-05,6.809555537511987e-05,2.511463271488312e-06,5.635487834897805e-06,8.661658266661333e-08,2.2960325507841994e-07,10.0,mh_2019_0002361,0
7.106210690064088e-05,0.0004693982321754779,1.8257527222457452e-05,5.209120052844782e-05,1.4292485406639798e-05,5.2224633229654964e-05,6.482187149009379e-06,1.792959161745788e-05,2.70578348717602e-07,1.1931649779127714e-06,10.5,mh_2021_0000491,0
1.666065987916693e-05,7.504871469571621e-05,8.041741016495176e-06,2.042676683658917e-05,6.32387061431098e-06,1.5236804141238059e-05,2.7401378406207293e-06,6.4309284321717795e-06,2.3547847127695063e-07,7.846392920117735e-07,8.0,mh_2020_0001163,0
9.487369188460801e-05,0.0003613839899392607,2.190964970675248e-05,5.108974672320678e-05,5.775766546537026e-06,9.244358198686498e-06,2.9490626714735423e-06,3.812648653903596e-06,1.4192007962616573e-07,2.8565868494961665e-07,8.0,mh_2020_0000663,0
1.456546636888563e-05,5.3229100332376455e-05,8.688349088622804e-06,1.5035267114737578e-05,5.679005468229913e-06,1.4752370464904878e-05,2.081377527029479e-06,3.662149117668938e-06,8.723851227665358e-08,2.0803780474960704e-07,8.0,mh_2019_0001649,0
1.9334090455804005e-05,3.783512915112532e-05,8.81330783218782e-06,1.8450668180570757e-05,1.5217316942792065e-05,4.883391479768537e-05,3.493486503391419e-06,5.538969370483782e-06,8.477762477443643e-08,1.972036469792628e-07,9.0,mh_2019_0000155,0
3.1137800884558145e-05,0.0001324365447033933,9.677466570730648e-06,2.5367213625696224e-05,9.177738503757583e-06,2.5494245998426274e-05,1.7899272950878164e-06,3.4107389838503574e-06,2.8950189672680346e-08,6.52290774651226e-08,8.5,mh_2019_0000701,0
7.50531363836589e-05,0.00018935289699882157,1.278269711746365e-05,3.611067260761912e-05,1.4497615396756346e-05,4.179449503516766e-05,4.9312390530613985e-06,1.1593603259811909e-05,4.0303937909456685e-07,2.3020189463687482e-06,9.5,mh_2019_0000199,0
0.0001338067800924898,0.0005187044917190505,5.7493923417665724e-05,0.00021401290304991078,1.1214197587300953e-05,8.442249379659075e-05,5.851988283486621e-06,5.9779191041935457e-05,1.748271202899496e-07,1.7075684316798188e-06,8.0,mh_2021_0000537,0
0.00014556638202566625,0.0006883633049098035,3.980836841142459e-05,0.00017901403985694196,1.4425785736319358e-05,2.086888157317971e-05,5.811136109231962e-06,1.3409702435438297e-05,3.0215042929775046e-07,1.0894670993675177e-06,8.0,mh_2020_0000771,0
6.267923994649479e-05,0.00017494924544529295,1.234181423157742e-05,4.886387104151535e-05,3.679803865569128e-06,9.594384652035828e-06,3.624657373021306e-06,1.0297158288468553e-05,1.8916402153258272e-07,5.321683110744396e-07,8.0,mh_2024_0003762,0
2.0122037552288693e-05,8.302367762004171e-05,7.86445577821696e-06,1.8382670205351965e-05,5.107241305984644e-06,9.79601055963021e-06,2.1474495562291624e-06,3.762143353943854e-06,7.13415741526792e-08,2.02857721629603e-07,8.5,mh_2020_0001134,0
3.1611761653383144e-05,0.00014084944321727578,1.2916445751873673e-05,2.6640526268070127e-05,2.6653416767016687e-05,7.191063542532722e-05,2.8943323449064235e-06,4.482787006514654e-06,1.3606637645957976e-07,2.0091645610859096e-07,8.5,mh_2024_0003811,0
1.476371111104569e-05,4.516889337715211e-05,6.306692209046857e-06,1.4009596663175699e-05,8.481706022171223e-06,1.5116929238895199e-05,4.908886712550408e-06,9.656041814470232e-06,1.8423900544465744e-07,3.727165880970541e-07,10.0,mh_2019_0001381,0
3.609816186967337e-05,9.187236586122241e-05,2.2287256422791846e-05,3.877315301761936e-05,8.702802611252197e-06,2.138156369237177e-05,1.9486075872522205e-06,4.716432413087429e-06,8.377120637863034e-08,3.115815030480717e-07,9.0,mh_2024_0004082,0
0.00011369423220267335,0.00046656010143208157,1.856272092933248e-05,4.990380260721122e-05,7.950148653062075e-06,1.9222408688772792e-05,3.6018834136529697e-06,9.079962598832982e-06,1.2124917879102465e-07,2.9079442979567564e-07,8.0,mh_2022_0000392,0
6.456884183051885e-05,0.0008512071132454538,1.6116592295386263e-05,0.0001614175524619604,1.3696940982763083e-05,0.00010588305942394724,6.019774772416754e-06,4.933460743736755e-05,2.3494493903211002e-07,1.6971873162183917e-06,9.0,mh_2019_0001739,0
3.3140258300644536e-05,0.00012806964536450077,1.107044196631837e-05,2.3002796470077517e-05,8.782223881028557e-06,2.4078607589292323e-05,1.4765351870925413e-06,2.276762362806145e-06,6.21273334534626e-08,1.0072367359247257e-07,8.0,mh_2019_0001725,0
1.8307799705037762e-05,7.786787421137823e-05,7.870723862118745e-06,2.3420383084998842e-05,2.93784993868634e-06,7.5321557989233595e-06,5.507905370912456e-06,1.6089891516218387e-05,4.7051532781272393e-07,1.4962315772117483e-06,8.0,mh_2019_0000521,0
7.43652530807107e-05,0.00048245638609811504,3.3682837037616506e-05,0.00020869128510239753,9.590609183121737e-06,2.821810577450058e-05,2.0303930862823133e-06,3.887185650204076e-06,5.639919548543485e-08,1.6845493777418636e-07,10.5,mh_2020_0000945,0
6.706255688320581e-05,0.00029920553515120176,1.1430684320990103e-05,4.96074362755844e-05,2.5977843893533795e-06,4.563252248561224e-06,3.429602695643696e-06,9.39117452482359e-06,1.7362490043292648e-07,8.131395819997024e-07,8.0,mh_2022_0000153,0
2.539674917152239e-05,7.001466115954092e-05,1.3979627391593956e-05,4.0431959003583074e-05,7.923337644968278e-06,1.8193090542262727e-05,3.0262105486393325e-06,5.641478823119954e-06,8.796541798912078e-08,1.9978880914668706e-07,8.5,mh_2024_0003824,0
1.1168506736038198e-05,4.088914187723229e-05,3.7934588149385354e-06,1.3668773453120536e-05,1.918604357660538e-06,4.58321187695609e-06,1.5409653624293522e-06,2.568006409136785e-06,2.114038532829244e-08,4.215795846330999e-08,8.0,ffh_2024_0000243,0
1.738530460827009e-05,2.5318483015199795e-05,6.419038793073545e-06,1.2058583360646153e-05,6.975783507191145e-06,2.0542947395884105e-05,2.5698846610344055e-06,4.423170025885774e-06,8.32051802730155e-08,1.7316313625563925e-07,8.5,mh_2020_0000148,0
0.0002421096838749042,0.0037758767185430368,9.030294585719021e-05,0.0013609809644563493,3.5921348225141875e-05,0.0005175767656206558,2.3012055311141554e-05,0.0003820427157599553,6.846878630292772e-07,1.1526419992740469e-05,9.0,mh_2024_0004189,0
4.4635515066062706e-05,0.00017383317288205774,9.419691405802795e-06,2.4324773530979453e-05,1.2049965448460985e-05,4.1002614144027454e-05,3.385456183319278e-06,6.114502271527644e-06,9.145506199983089e-08,2.4964174815308394e-07,10.5,mh_2020_0000587,0
0.00024353351020820784,0.0010513412575670904,6.145598465198606e-05,0.00036901883734410614,2.966288656236953e-05,0.00010625943499205929,9.615167161190626e-06,4.5612946336602285e-05,3.7987570050891577e-07,1.8121243115345603e-06,8.5,mh_2024_0003508,0
3.028572256410263e-05,8.712931734610458e-05,8.466900107277746e-06,1.672160871807362e-05,5.289574851409799e-06,1.000366395796844e-05,2.820114284836387e-06,9.02097029256484e-06,1.1641758754227121e-07,6.091730284095686e-07,9.0,mh_2020_0000812,0
8.309178753581454e-06,2.2672270876550224e-05,5.061945663551451e-06,1.1542693772128963e-05,1.877718467012202e-05,6.18463540732451e-05,1.4429249165227599e-06,2.6443553917691564e-06,4.929875030671693e-08,1.1933959693983967e-07,9.0,mh_2019_0000597,0
3.262511917920779e-05,0.00015838287045093086,7.766858142370652e-06,2.1305242389858395e-05,6.081645557730928e-06,1.3150390899021503e-05,1.688341126882753e-06,2.9445139601992367e-06,4.685063560751654e-08,8.197037096323019e-08,8.5,mh_2020_0001095,0
1.0645591247244456e-05,3.5457431585182966e-05,3.1558552051859633e-06,8.702103326219709e-06,2.342221450607111e-06,6.6317584827678715e-06,1.363713114320544e-06,2.2139632097575297e-06,4.923900915247497e-08,9.434238468765024e-08,10.5,mh_2019_0001910,0
1.3502093329086784e-05,2.4422096356638408e-05,2.87226734293344e-06,4.8968600233021485e-06,4.770852262705162e-06,2.4786962588106374e-05,1.3275843995793215e-06,3.204495630174114e-06,5.546518007214155e-08,1.988048398333604e-07,9.5,mh_2020_0000325,0
1.4535922512275465e-05,6.936604044223116e-05,4.306240270255262e-06,1.6334386008407773e-05,1.6819407745951042e-06,3.086884892585445e-06,1.4585175172357759e-06,2.265342260553248e-06,5.0961226487019455e-08,8.251009164888546e-08,8.0,mh_2020_0001006,0
3.2672468125312814e-05,0.0002586227205512654,1.1161588684828254e-05,6.644501809860911e-05,1.0521048996806503e-05,3.624713160200062e-05,1.9592340864255455e-06,6.195775873192949e-06,8.248942848740251e-08,1.4648091967320415e-07,10.0,mh_2019_0000885,0
1.2641599594609582e-05,2.1929564285135277e-05,6.31555360997783e-06,9.075974878370803e-06,9.063228630633608e-06,2.1357059863106987e-05,2.9353243721267314e-06,4.738697623292101e-06,5.807067429248279e-08,9.350775101416112e-08,9.0,mh_2019_0000516,0
2.3896212420255864e-05,0.00013719128111139254,7.849181102957599e-06,4.0106648192552576e-05,7.195114785996651e-06,2.705811567532564e-05,1.7400857461084285e-06,3.544330257479969e-06,7.920911996740127e-08,1.5253838213746195e-07,10.5,mh_2021_0000161,0
0.0001382938578054734,0.0007202890151007573,1.6577698585870453e-05,7.84311877114367e-05,2.579753847575144e-06,7.324648577229964e-06,2.2585680921667534e-06,5.3719629329348925e-06,9.39792777108213e-08,2.2105873388012402e-07,8.0,mh_2021_0000378,0
3.7972994752385046e-05,0.00018036449421669648,1.0135385973955846e-05,3.093919502282877e-05,3.902760025742976e-06,1.0665264927621713e-05,3.78449722634476e-06,1.3281851485570134e-05,2.300423174358095e-07,7.393592447228349e-07,8.0,mh_2020_0000842,0
0.00012332831692525584,0.0009263809087173729,3.1954067122155815e-05,0.00022040804597503648,7.83162497125284e-06,1.666269095745423e-05,2.535531080336166e-06,7.233952382275864e-06,9.039672767731505e-08,5.089501827125373e-07,10.5,mh_2022_0000027,0
8.810342485407257e-05,0.00045667110822791753,4.045900310111857e-05,0.00017637920035322774,1.1428544657037399e-05,4.1679495655957343e-05,4.603082753959789e-06,1.020316149787253e-05,2.1655700404158703e-07,4.5279184794103385e-07,10.5,mh_2019_0002141,0
6.626110600936771e-05,0.00020150217827102622,2.8451020008366585e-05,6.64868483663175e-05,3.963935228077682e-05,0.00011381056549700148,6.796164282297903e-06,1.3113142136699926e-05,1.8588812716425108e-07,7.031844756324173e-07,8.5,mh_2019_0000469,0
1.057392497704859e-05,3.014895284853391e-05,3.2780216529046367e-06,8.825701300316485e-06,4.397405899627484e-06,9.93831797848503e-06,1.8155403096485755e-06,2.874025833776284e-06,5.098495544757873e-08,8.856378576981434e-08,9.5,mh_2020_0000142,0
7.627239556425041e-06,3.358481072855852e-05,2.9029856745419223e-06,1.4313410652897063e-05,1.1186242965376245e-06,2.075032632530298e-06,8.278424385017389e-07,1.2186437487171529e-06,5.347895577009749e-08,9.251938214953769e-08,9.5,mh_2024_0003962,0
7.264082938961513e-05,0.0002636632107139822,1.8482070588609943e-05,4.17040001909031e-05,2.1000394153250483e-05,5.346622263532552e-05,5.286001459263364e-06,1.0810563562038634e-05,3.0665324190986306e-07,6.89296167413762e-07,10.5,mh_2021_0000585,0
