file_id,duration,n_flat_channels,alpha_peak,SNR_proxy_delta
mh_2019_0001731,731.995,21,9.5,5.0629011221321363e-05
mh_2020_0000645,1259.995,22,10.0,5.023670588418118e-05
mh_2019_0002039,956.995,22,9.0,1.3469353533715058e-05
mh_2020_0001253,1505.995,22,9.0,7.076825129277799e-05
mh_2019_0000705,780.995,22,8.0,1.1854354776802581e-05
mh_2019_0000872,685.995,22,9.5,3.9207703848148234e-05
mh_2020_0000262,736.995,22,9.5,6.039795561155012e-05
mh_2021_0000277,1499.995,22,8.0,7.998937108564624e-05
mh_2020_0000696,1804.995,22,9.0,2.6778781840482835e-05
mh_2024_0003637,1044.995,22,8.0,0.0001709891462513624
mh_2018_0000040,894.995,22,11.0,1.1715933274287575e-05
mh_2019_0001951,899.995,22,9.0,1.3701091968268987e-05
mh_2020_0000073,1036.995,22,9.5,8.112342240775529e-05
mh_2019_0000715,853.995,22,10.0,9.930954305974162e-06
mh_2019_0001944,899.995,22,10.0,9.71589453552509e-06
mh_2020_0000188,1183.995,22,9.0,3.882798725419855e-05
mh_2024_0004457,697.995,21,8.5,0.000535452532755785
mh_2019_0001891,796.995,22,10.0,3.200578716858189e-05
mh_2019_0002173,850.995,22,10.0,3.108217403174734e-05
mh_2021_0000742,1503.995,22,9.5,1.6149730866422586e-05
mh_2019_0000624,659.995,22,9.0,1.3724144138110984e-05
mh_2020_0001182,1801.995,22,9.0,9.206174486586763e-05
mh_2021_0000825,1442.995,14,8.0,0.0012413872212883581
mh_2020_0000280,913.995,22,8.5,9.536886404649348e-05
mh_2019_0001496,864.995,22,9.0,4.3245764183335904e-05
mh_2019_0001767,731.995,22,8.5,3.140059089317053e-05
mh_2020_0000125,755.995,22,10.0,3.5559787470756e-05
mh_2019_0000897,749.995,22,9.0,2.8610129256701814e-05
mh_2019_0000794,801.995,22,9.5,1.8615271556308158e-05
mh_2020_0000818,1799.995,22,8.0,0.00010704756265077603
mh_2019_0001387,913.995,22,8.0,2.0486026423580995e-05
mh_2020_0000061,793.995,22,9.5,4.63501874658195e-05
mh_2021_0000172,1653.995,22,8.5,1.1990692498302339e-05
mh_2020_0000120,982.995,21,8.5,2.7734989431515996e-05
ffh_2024_0000269,1543.995,22,10.0,3.7844771399446706e-05
mh_2019_0002036,887.995,22,9.0,1.3088324590717264e-05
mh_2020_0000568,838.995,22,8.0,1.0698419263809897e-05
mh_2021_0000840,1212.995,22,8.0,6.760244364565932e-05
mh_2019_0002194,1123.995,22,8.0,0.0001382547134427991
mh_2019_0000921,747.995,22,8.0,0.0001115440352916224
mh_2019_0001628,811.995,22,8.0,7.924696695217732e-05
ffh_2024_0000112,1500.995,22,10.0,0.00010317104765590302
mh_2020_0000662,1558.995,22,8.0,7.086198279312332e-05
mh_2019_0002292,1151.995,22,8.0,2.367952298719638e-05
ffh_2024_0000240,1565.995,22,8.0,2.691752006324629e-05
mh_2024_0004384,1202.995,22,9.5,2.8441193059994973e-05
mh_2020_0000833,1799.995,22,8.0,3.245939023696648e-05
mh_2019_0000719,755.995,22,11.5,4.962554781144144e-05
mh_2020_0000517,1283.995,22,10.5,1.0308348447705504e-05
mh_2020_0000809,1800.995,22,9.0,5.045422491700801e-05
mh_2019_0001401,856.995,22,8.0,0.000223252326772599
mh_2019_0002124,865.995,22,9.0,8.783930028332771e-05
mh_2020_0000132,741.995,22,8.0,8.758248689552978e-06
mh_2020_0000397,936.995,22,10.5,1.6192967579836752e-05
mh_2024_0003338,839.995,22,8.0,9.945615537380012e-06
mh_2024_0003522,1319.995,22,8.5,2.1097761005052707e-05
mh_2019_0000359,1046.995,22,8.5,1.742177106437113e-05
mh_2024_0004240,1056.995,22,8.0,0.0004936218700275843
mh_2020_0000089,743.995,21,11.0,3.6448096151263615e-05
mh_2019_0000027,703.995,22,8.0,4.4601900012791814e-05
mh_2019_0000010,703.995,22,10.0,3.6787584328613726e-05
mh_2021_0000399,1800.995,22,8.0,3.7116147795432083e-05
mh_2019_0001337,1095.995,22,10.0,4.5752269503464675e-05
mh_2019_0000848,844.995,22,9.5,4.13615257856857e-05
mh_2019_0001231,780.995,22,9.5,2.955725935393589e-05
mh_2019_0001897,664.995,22,9.0,2.894001370948693e-05
mh_2019_0001524,784.995,22,10.5,6.381700177315418e-05
mh_2020_0000017,1307.995,22,11.5,8.293217329158335e-06
mh_2019_0001460,676.995,22,9.0,6.935397203945434e-05
mh_2024_0004215,1574.995,22,8.5,0.00013422826262973148
mh_2024_0003256,1025.995,22,8.5,4.072997381460566e-05
mh_2021_0000704,1741.995,21,8.5,0.0005776399747272054
mh_2020_0001189,1679.995,22,8.0,0.00012765324727269088
mh_2020_0000813,1799.995,22,9.5,2.573334160126712e-05
mh_2019_0001648,847.995,22,8.5,2.145637145071321e-05
mh_2019_0000730,670.995,22,10.5,7.972820314263193e-06
mh_2022_0000088,1217.995,21,10.0,3.70522523207155e-05
ffh_2024_0000098,1071.995,22,8.5,5.652545359247915e-05
mh_2019_0000016,963.995,22,9.5,1.6078001745997353e-05
mh_2019_0001978,967.995,21,10.0,2.110185959720436e-05
ffh_2024_0000301,1367.995,22,8.0,0.00021205734782990258
mh_2020_0000162,959.995,22,11.5,2.021121242616009e-05
mh_2022_0000360,1443.995,22,9.0,5.59241281485527e-05
mh_2020_0000794,779.995,22,8.0,9.313044028839497e-05
mh_2020_0000822,1745.995,22,9.5,0.00010718341118791069
mh_2022_0000300,1583.995,21,8.0,3.0226188042012166e-05
mh_2024_0003821,1234.995,22,8.0,5.942606784526557e-05
mh_2020_0000807,1799.995,22,9.0,9.364593354897614e-05
mh_2019_0000625,682.995,22,9.5,9.557733997462533e-06
mh_2019_0001219,700.995,22,8.0,0.00042395532242128976
mh_2022_0000421,1343.995,22,10.5,1.9179119183131074e-05
mh_2020_0000583,826.995,22,8.0,1.2517046305651315e-05
mh_2018_0000002,668.995,22,8.0,4.7555527083902174e-05
mh_2020_0000562,1461.995,22,11.5,1.0633169855770238e-05
mh_2019_0000712,749.995,22,8.0,0.0009300926426422868
mh_2019_0001298,1003.995,22,8.0,4.744926021082906e-05
mh_2019_0000568,719.995,22,8.5,0.00012755391335177497
mh_2020_0000703,1199.995,22,8.0,2.5958076925568886e-05
mh_2019_0001743,660.995,22,8.0,6.838330480624859e-05
mh_2019_0002119,861.995,22,9.0,5.29824508546445e-05
mh_2022_0000199,1079.995,22,10.5,0.0001976130297902623
mh_2020_0000511,863.995,22,8.0,8.21607164294301e-06
mh_2019_0001198,903.995,22,10.5,2.5768061028175583e-05
mh_2019_0001004,721.995,22,9.5,0.00012009422461191138
mh_2024_0003922,1147.995,22,9.0,8.974693750431616e-06
mh_2020_0001007,1800.995,22,9.0,2.129046503752222e-05
mh_2019_0000854,824.995,22,9.0,6.422392643045767e-05
mh_2024_0003844,1201.995,22,9.5,0.0001258148773098806
mh_2020_0000039,714.995,22,8.5,1.9304176058743014e-05
mh_2019_0000327,902.995,22,9.5,2.3770969718810518e-05
mh_2024_0003620,822.995,18,8.0,0.0013945553111013324
mh_2022_0000333,1199.995,22,8.0,0.0001692099103210071
mh_2021_0000271,1478.995,22,9.5,9.902465070064645e-05
mh_2019_0002118,766.995,22,9.0,0.00016453794450026573
ffh_2024_0000147,1259.995,22,8.0,5.4322291471993486e-05
mh_2019_0002147,851.995,22,9.5,1.6723003496066388e-05
ffh_2024_0000141,1366.995,22,8.0,5.2936305776106464e-05
mh_2019_0001055,895.995,21,8.0,0.0004553741412880787
mh_2022_0000166,1811.995,22,11.5,5.764218128521292e-05
mh_2019_0000504,753.995,22,10.5,3.1376036954150764e-05
mh_2019_0002016,900.995,22,10.0,3.2893477685230826e-05
mh_2020_0000012,885.995,22,11.5,2.1531422162031974e-05
mh_2024_0003971,1292.995,22,8.0,4.3305984530764185e-05
mh_2019_0000589,676.995,22,9.0,7.777566298005058e-06
mh_2024_0003808,1325.995,20,8.0,0.0006236031824227453
ffh_2024_0000228,1667.995,22,8.0,0.0001021076437498605
mh_2022_0000263,1443.995,22,9.0,0.00026173306882372487
mh_2019_0001440,749.995,22,9.0,1.4677324935098043e-05
mh_2019_0002111,840.995,22,10.0,1.1205526068426997e-05
mh_2020_0000059,819.995,22,9.0,6.398721293849563e-06
mh_2020_0000979,1803.995,22,8.0,7.833958046031168e-05
mh_2019_0000219,788.995,22,8.0,9.245137573229945e-05
mh_2020_0001084,1807.995,22,8.5,5.468865156810278e-05
mh_2019_0001714,753.995,22,10.0,5.8107137712147497e-05
mh_2020_0000749,1799.995,22,10.0,0.00017127022911965045
mh_2019_0001986,899.995,22,10.0,2.4542400902503865e-05
mh_2024_0003612,1159.995,22,9.0,1.92986246394112e-05
mh_2022_0000324,1300.995,22,9.0,0.00010355530915265403
mh_2019_0001339,875.995,22,10.5,3.98958801364204e-05
mh_2024_0003766,1151.995,22,9.0,2.2082490543614002e-05
mh_2020_0000319,960.995,22,8.0,0.00013088576382549598
mh_2019_0000575,750.995,22,9.0,1.0832249204763192e-05
mh_2020_0000557,1385.995,22,11.5,1.01320758985742e-05
mh_2019_0002433,1100.995,22,8.0,4.598551906867982e-06
mh_2019_0000757,668.995,22,10.5,4.388736213704433e-05
mh_2019_0000216,739.995,22,9.5,3.392669187663191e-05
mh_2024_0003380,897.995,22,9.0,2.2502209454591684e-05
mh_2021_0000132,1322.995,22,10.0,1.1440319581239578e-05
mh_2019_0000753,950.995,22,9.0,1.1542489601496437e-05
mh_2019_0002090,839.995,22,9.5,5.478727555338555e-05
mh_2024_0003349,1030.995,22,8.5,3.1997962480876973e-06
mh_2024_0003453,1000.995,22,9.0,2.7980541454029466e-05
mh_2020_0000720,1799.995,22,8.0,7.284877716893095e-05
mh_2019_0002183,899.995,22,8.5,0.00018503089076592961
mh_2022_0000272,1185.995,22,10.0,5.397144765260325e-05
mh_2019_0000540,694.995,22,9.0,6.597332767852288e-05
mh_2021_0000030,1782.995,22,8.5,5.1853489554911305e-05
mh_2021_0000774,1199.995,22,8.0,0.0003454413530695234
mh_2021_0000012,1703.995,22,8.0,1.0393145000387496e-05
mh_2019_0001666,803.995,22,8.0,2.8608149597681137e-05
mh_2024_0004377,1092.995,22,8.0,9.05843038951317e-06
mh_2020_0000076,801.995,22,9.0,0.00019162993841324643
mh_2019_0001665,723.995,22,8.0,5.3260196889537045e-05
mh_2018_0000067,726.995,22,8.0,7.415249649526353e-06
ffh_2024_0000172,1533.995,22,8.0,0.0001911197072860402
mh_2020_0000523,1059.995,22,8.0,1.4629415418756933e-05
mh_2024_0004194,1102.995,21,8.0,0.0003615187196583478
mh_2020_0001070,1799.995,22,10.0,4.708007468811267e-06
mh_2019_0000136,702.995,22,10.0,3.669222036218299e-05
mh_2019_0000691,839.995,22,9.5,9.202325702165997e-05
mh_2019_0000522,791.995,22,9.5,5.035288545727797e-05
mh_2019_0002222,901.995,22,9.5,4.468767188689198e-05
mh_2019_0000749,719.995,22,10.0,8.20568429507448e-05
mh_2020_0000446,904.995,22,10.0,7.955176475015076e-06
mh_2021_0000694,1580.995,22,10.0,7.075268670244567e-05
mh_2020_0000787,1199.995,22,9.5,0.0002546504268758442
mh_2021_0000291,1664.995,22,8.0,0.00030900094791905
mh_2024_0003532,1201.995,22,8.0,6.658397582675428e-05
mh_2019_0000174,685.995,22,9.0,0.0001643088006121775
mh_2022_0000115,1392.995,22,8.0,0.00010293383174185781
mh_2022_0000325,1508.995,22,8.0,0.00030860355234961083
mh_2019_0002436,905.995,22,8.0,5.4531044541136564e-05
mh_2019_0002298,775.995,22,8.0,0.0002001936853816017
ffh_2024_0000057,1670.995,22,8.0,0.00043917458516054634
mh_2019_0000380,796.995,21,8.0,9.034593997003386e-05
mh_2024_0003623,995.995,22,10.5,3.1697765208250563e-06
ffh_2024_0000274,1520.995,22,11.5,6.99929975173916e-05
mh_2019_0001517,1120.995,22,9.0,8.691343504589853e-05
mh_2019_0001215,659.995,22,9.0,2.1321150978606636e-05
mh_2024_0003406,879.995,22,9.5,1.0315700344568926e-05
mh_2020_0000097,1205.995,22,8.0,3.762110581509327e-05
mh_2019_0001297,995.995,21,8.0,2.7333987462608786e-05
mh_2022_0000359,1807.995,22,8.0,5.631217920582389e-05
mh_2020_0000949,1802.995,22,9.5,9.134293514063656e-05
mh_2024_0004407,1202.995,22,8.0,1.8425927837186687e-05
mh_2020_0000904,1800.995,22,8.5,0.00029330826755290414
mh_2020_0000691,1265.995,22,8.0,5.159630919711642e-05
ffh_2024_0000223,1541.995,22,10.0,6.85246187394291e-05
mh_2019_0001945,963.995,22,10.0,6.898651175466145e-05
mh_2024_0004038,877.995,22,8.0,1.3876226427595416e-05
mh_2019_0002049,856.995,22,10.0,1.9709532101835738e-05
mh_2022_0000205,1271.995,22,8.5,6.510305176281566e-05
mh_2024_0004062,1106.995,22,8.5,0.00013863825512864074
mh_2019_0000942,740.995,22,9.0,3.1419447138674155e-05
mh_2019_0002209,892.995,22,9.0,8.506133284441807e-06
mh_2019_0001755,1564.995,22,8.0,7.625827533180475e-05
mh_2019_0000065,737.995,22,9.0,5.805408313608925e-05
mh_2021_0000568,1499.995,22,8.0,0.00011121165480559491
mh_2021_0000523,1465.995,22,9.5,0.00011131655322055871
mh_2020_0000235,855.995,22,9.0,1.3329513625370626e-05
mh_2020_0000287,721.995,22,9.5,5.084370203241036e-05
ffh_2024_0000264,1646.995,22,10.0,5.876199780832209e-05
mh_2019_0001702,857.995,22,9.5,3.260861039905059e-05
mh_2022_0000273,1199.995,22,11.0,2.1106831294345285e-05
mh_2020_0000311,678.995,22,9.5,1.6115145144130825e-05
mh_2019_0002457,1089.995,22,9.5,3.355149953915847e-05
mh_2019_0000156,779.995,22,10.0,6.111206568942324e-05
ffh_2024_0000288,1534.995,22,9.5,1.93860861546883e-05
mh_2021_0000583,1800.995,22,8.0,0.00017029833164553562
mh_2024_0004460,935.995,22,8.5,5.350189074905822e-05
mh_2019_0000208,695.995,22,8.5,4.194636499483628e-05
mh_2024_0003234,874.995,22,9.0,2.785972997354543e-05
mh_2019_0001966,695.995,22,8.0,8.207180489291934e-05
mh_2019_0001846,671.995,21,8.0,2.0345363217273518e-05
mh_2020_0000487,1135.995,22,8.5,9.727340193951166e-05
mh_2024_0004235,1221.995,22,8.0,1.1920632319481818e-05
mh_2024_0004288,941.995,22,8.5,0.00014368743391228922
mh_2021_0000159,1527.995,22,8.0,0.00012025052773453205
mh_2024_0003715,1117.995,22,10.0,0.00017835101259544732
mh_2020_0000029,788.995,22,8.0,9.971863185503167e-05
mh_2020_0000544,904.995,22,10.0,1.3756541718557575e-05
mh_2022_0000289,1454.995,22,8.0,0.00024889287524639296
mh_2018_0000029,781.995,22,10.0,6.472948428717858e-06
mh_2020_0000201,737.995,22,9.5,2.3823763501608045e-05
mh_2022_0000319,1384.995,22,8.0,5.947525442012437e-05
mh_2019_0001494,944.995,22,9.5,4.886473736334917e-05
mh_2019_0000062,758.995,22,9.5,7.64046265367329e-06
mh_2020_0000667,1800.995,22,11.0,2.7457834781960193e-05
mh_2024_0003367,918.995,21,8.0,0.00020625285687846307
mh_2019_0000073,923.995,22,8.0,5.2940155799563725e-05
mh_2020_0000650,1499.995,22,9.5,6.844721893480556e-05
mh_2022_0000053,1447.995,22,9.5,0.0001241531126676381
mh_2019_0000353,691.995,22,10.0,9.288289810670675e-06
mh_2024_0003985,1452.995,22,8.0,5.4315850271268335e-05
mh_2019_0001654,779.995,22,10.5,0.00014378073428803962
mh_2020_0000950,1799.995,22,8.0,0.00021425705601596073
mh_2022_0000291,1211.995,22,8.0,4.884807276517976e-05
mh_2019_0002326,879.995,22,8.5,2.6723554406260898e-05
mh_2022_0000269,899.995,22,8.0,0.0002076849841864212
mh_2021_0000081,1744.995,22,10.0,5.881225691147941e-05
mh_2020_0000129,964.995,22,9.5,0.00014885938680700807
mh_2020_0001176,1799.995,22,8.0,0.00019305325468807472
mh_2019_0001369,1018.995,22,9.0,1.113287711198534e-05
mh_2019_0000146,823.995,22,8.0,0.00010774189521044908
mh_2024_0004418,1022.995,22,10.0,3.233175779852684e-05
mh_2021_0000438,1799.995,22,9.5,5.81968115768502e-05
mh_2019_0002020,906.995,22,11.0,4.527958719257282e-05
mh_2019_0000670,699.995,22,11.0,1.4991420880514916e-05
mh_2020_0000186,1134.995,22,9.0,3.028900536180872e-05
mh_2019_0001557,1273.995,21,8.5,3.5141373263013124e-05
mh_2019_0002275,1346.995,22,10.0,2.5553054470106425e-05
mh_2019_0001780,858.995,22,9.5,1.394941632033016e-05
mh_2024_0003664,1006.995,22,10.5,2.5940976107052786e-05
mh_2019_0001994,863.995,21,9.5,4.995776785986782e-05
mh_2022_0000147,1799.995,22,8.0,1.030903982048232e-05
mh_2019_0002160,659.995,22,9.0,5.822126067178295e-05
mh_2020_0000468,863.995,21,10.0,4.959499666499735e-05
mh_2019_0000298,973.995,22,9.0,1.4280648790523938e-05
mh_2022_0000375,1784.995,22,8.0,7.527687258367063e-05
mh_2019_0001274,719.995,22,10.0,3.119813314411291e-05
mh_2024_0003685,1215.995,22,9.5,2.6030445514245026e-05
mh_2019_0000644,724.995,22,8.0,3.588339030148308e-05
mh_2019_0000404,911.995,22,9.0,3.48625157845294e-05
mh_2019_0000497,796.995,22,8.0,1.6748862162917732e-05
mh_2019_0000148,998.995,22,8.0,4.36174163725832e-05
mh_2022_0000086,1260.995,22,8.0,6.092917024535669e-05
mh_2019_0001189,1019.995,22,9.0,1.7624394320880767e-05
mh_2019_0002297,940.995,22,9.5,5.847134596034944e-06
mh_2019_0001984,998.995,22,9.0,1.3288632769894496e-05
mh_2020_0001254,1502.995,22,12.5,8.43461747202051e-05
mh_2019_0001556,682.995,22,8.0,3.1130479257941345e-05
mh_2021_0000066,1800.995,22,8.5,3.8364697695904116e-05
mh_2021_0000457,1799.995,22,9.5,3.454979306539629e-05
mh_2022_0000057,1475.995,22,8.0,0.00010865864145457494
mh_2019_0000584,758.995,22,10.0,5.089933117981113e-05
mh_2020_0001168,1799.995,22,8.0,3.235849574953739e-05
mh_2019_0002167,904.995,22,9.0,0.00011507707238945424
mh_2022_0000378,1547.995,22,8.0,6.962725770608172e-05
mh_2020_0000126,867.995,22,9.5,1.0076044154326367e-05
mh_2019_0000138,738.995,22,9.5,1.1712531686256256e-05
mh_2019_0000453,852.995,22,8.0,2.5698651865159657e-05
mh_2019_0001452,663.995,22,8.0,4.0895969193565587e-05
mh_2024_0004446,1214.995,21,11.0,0.0005415228915491897
ffh_2024_0000259,1307.995,22,8.0,2.7605746429620452e-05
mh_2020_0000528,877.995,22,9.5,0.00013173198676150769
mh_2022_0000101,1200.995,22,8.0,0.00011357652576415671
mh_2019_0002026,862.995,22,10.0,8.296996293594185e-06
mh_2024_0003728,1067.995,22,8.0,0.00042717039218474886
mh_2024_0004259,941.995,22,9.5,1.6734871011252333e-05
mh_2021_0000023,1502.995,22,8.0,0.00011458500529308467
mh_2024_0003608,908.995,22,8.0,2.9041236704906917e-06
mh_2019_0000511,755.995,22,8.5,2.571725086373321e-05
mh_2019_0002302,939.995,22,8.0,0.00012374305439746033
mh_2024_0004327,1120.995,22,8.0,0.00033742831478877943
mh_2020_0000930,1374.995,22,11.5,2.515292225862787e-05
mh_2020_0000439,780.995,22,9.0,9.532268424017478e-06
mh_2019_0002169,899.995,22,9.0,0.0001746065209802412
mh_2019_0000055,763.995,22,8.0,2.6700228786609302e-05
mh_2019_0001463,1237.995,22,9.5,6.432826326624933e-05
mh_2020_0001039,1799.995,22,8.0,4.1442550216710396e-05
mh_2019_0001415,843.995,22,10.0,7.257309891662375e-06
mh_2019_0000566,688.995,22,10.5,1.3076970231707387e-05
mh_2019_0002379,953.995,21,10.0,0.00010864367021422527
mh_2022_0000052,743.995,21,8.0,0.00032646819429819803
mh_2019_0002269,924.995,22,11.0,3.4351441163081066e-05
mh_2019_0001502,880.995,22,8.0,3.8636092232450444e-05
mh_2019_0000329,680.995,22,8.0,1.7578991291308245e-05
mh_2024_0004029,1131.995,22,10.0,4.6546880686323494e-05
mh_2022_0000298,1511.995,22,10.0,2.7068903849352583e-05
mh_2021_0000331,1527.995,22,9.5,0.00020257540102432267
mh_2019_0000006,666.995,22,8.5,2.144089442889582e-05
mh_2024_0003334,940.995,22,8.0,1.9347785280497756e-05
mh_2019_0002345,822.995,22,10.0,0.0002684634725813691
mh_2021_0000796,1799.995,22,10.0,0.00024343209376383057
mh_2021_0000186,1629.995,22,10.0,0.00027955023976641006
mh_2020_0000918,734.995,22,9.0,5.6554960664247e-05
mh_2020_0000843,1803.995,22,8.0,0.00017710826165219165
mh_2019_0002285,1025.995,22,9.5,6.18728939289294e-05
mh_2020_0000438,797.995,20,11.0,0.0008829453631680414
mh_2021_0000814,858.995,22,9.5,0.00011960785786348338
mh_2019_0000966,901.995,22,9.0,9.901139028060684e-06
mh_2020_0000087,789.995,22,8.0,5.077993290078789e-05
mh_2019_0001468,688.995,22,8.5,4.650664404956961e-05
mh_2021_0000844,1209.995,22,8.5,2.74769125498175e-05
mh_2019_0001705,1711.995,22,8.5,2.731993043694268e-05
mh_2024_0004192,1127.995,22,10.5,5.8236614515217476e-05
mh_2019_0001664,900.995,21,11.0,3.2232831730716966e-05
ffh_2024_0000229,683.995,22,8.0,3.547365292208382e-05
mh_2019_0001733,863.995,22,10.0,2.20274264249179e-05
mh_2021_0000596,1386.995,22,8.5,5.742278779667513e-05
mh_2022_0000083,1514.995,21,8.0,0.00023772699336717726
mh_2019_0001368,1056.995,22,8.0,2.0608389311563503e-05
mh_2020_0000395,1020.995,22,9.5,4.1480895215625465e-06
mh_2020_0001114,1799.995,22,10.0,1.894411026625064e-05
mh_2020_0000968,913.995,22,8.0,0.00016793687767300753
mh_2022_0000423,1654.995,22,8.0,5.998371870292767e-05
mh_2020_0000710,1799.995,22,9.5,2.8655607243965116e-05
ffh_2024_0000011,1533.995,22,8.5,1.918614769782669e-05
mh_2020_0000007,701.995,22,8.0,0.00010482419500865657
mh_2020_0000430,843.995,22,8.0,1.6232724014467862e-05
mh_2020_0000559,1103.995,22,9.5,2.256905953282304e-05
mh_2019_0001484,814.995,22,9.5,5.0480672099145514e-05
mh_2019_0000292,670.995,22,8.0,4.991749909867847e-05
mh_2022_0000314,1501.995,20,8.0,0.00033343057127903185
mh_2020_0001246,1583.995,22,9.5,5.128308410894829e-05
mh_2019_0000092,697.995,22,8.0,0.00011962957269415112
mh_2021_0000620,1319.995,22,8.0,5.2795256350463025e-05
mh_2024_0003474,922.995,22,8.5,5.766681204821199e-06
mh_2019_0001382,687.995,22,8.0,0.0001956754175690945
mh_2020_0000328,963.995,22,8.5,8.567321875863107e-06
mh_2022_0000145,1213.995,22,10.5,8.537812550924656e-05
mh_2024_0003835,1209.995,22,10.5,1.0826699818736612e-05
mh_2020_0001050,1800.995,22,8.0,9.880154202348407e-05
mh_2019_0000107,666.995,22,8.5,1.197867239497754e-05
mh_2020_0000655,1261.995,21,8.0,0.0010053923643225083
mh_2022_0000214,1338.995,21,8.0,3.393282519475574e-05
mh_2019_0002114,903.995,22,10.5,2.349890565056399e-05
mh_2019_0000900,761.995,22,10.5,8.875130797262008e-05
mh_2019_0002332,839.995,22,8.0,0.00017546740749415534
mh_2019_0001975,1084.995,22,8.0,3.312285326246097e-05
mh_2020_0000064,1449.995,22,8.0,4.474732993749441e-05
mh_2020_0001237,1216.995,22,8.5,2.173476913233167e-05
mh_2019_0000037,707.995,22,9.5,1.2153635489564404e-05
mh_2024_0004380,1186.995,21,9.0,0.0002580414322121909
mh_2024_0003976,1202.995,22,10.0,1.2236891562174988e-05
mh_2019_0001961,1533.995,22,8.0,0.0007250630857508569
mh_2024_0003791,966.995,22,8.0,4.8971754713862324e-05
mh_2020_0000407,723.995,22,8.5,1.6974032105841393e-05
mh_2024_0003366,1269.995,22,11.0,6.207220162836498e-05
mh_2020_0000422,845.995,22,8.0,0.0001503353326297187
mh_2019_0000323,837.995,22,8.5,1.1452986849326128e-05
mh_2024_0003350,897.995,22,8.5,8.16743138724574e-06
mh_2020_0001083,1799.995,22,8.0,1.3192848279713732e-05
mh_2020_0000701,1246.995,22,9.5,5.176312699964568e-05
ffh_2024_0000151,1388.995,22,8.0,1.605862570286065e-05
mh_2024_0004200,1184.995,18,8.0,0.0010163288602786254
mh_2021_0000060,1572.995,22,10.0,5.372034726393648e-05
mh_2020_0000321,731.995,22,9.0,2.865077105284156e-05
mh_2024_0003235,1120.995,22,10.5,5.203170434354092e-05
mh_2019_0001210,833.995,22,9.0,0.00028522142759151927
